,Merchant_ABN,segment,postcode,Predicted,Predicted_rank_next
1251,66610548417,specialty,3740,1249.3906,1240
1252,13945345356,lifestyle,3011,1249.6055,1241
1253,49715970676,lifestyle,5213,1250.286,1242
1254,72611840049,lifestyle,6722,1250.5994,1243
1255,78949485914,accessory,4740,1251.175,1244
1256,51357574333,lifestyle,3658,1252.2358,1245
1257,12208064492,entertainment,3741,1252.5317,1246
1258,97129028344,lifestyle,7320,1252.5857,1247
1259,26267439458,lifestyle,6029,1252.7108,1248
1260,29351616009,lifestyle,1819,1252.9097,1249
1261,65202518558,accessory,2585,1253.2362,1250
1262,20606594082,lifestyle,4740,1253.6404,1251
1263,53778690950,specialty,2900,1254.6403,1252
1264,39368471973,technical,4563,1255.903,1253
1265,20349182689,entertainment,6022,1257.4937,1254
1266,55446764764,specialty,5356,1258.2324,1255
1267,51094717964,entertainment,2481,1259.4752,1256
1268,28339332365,entertainment,4478,1259.4788,1257
1269,15367144876,lifestyle,5172,1260.3517,1258
1270,26643842396,technical,3005,1266.0354,1259
1271,63523606379,specialty,3860,1266.6465,1260
1272,88215945141,lifestyle,2478,1266.7838,1261
1273,32423905315,lifestyle,4600,1269.663,1262
1274,66066213362,lifestyle,3186,1270.3372,1263
1275,32623092639,lifestyle,5118,1271.1174,1264
1276,74024744735,lifestyle,1003,1271.6726,1265
1277,91803984881,technical,5273,1272.3273,1266
1278,41481009028,lifestyle,2474,1273.9065,1267
1279,30137717102,lifestyle,4491,1275.244,1268
1280,12014115545,lifestyle,5118,1276.3608,1269
1281,38243146530,specialty,4711,1277.8497,1270
1282,92075595936,entertainment,5127,1278.1831,1271
1283,25035618251,lifestyle,4627,1278.5961,1272
1284,23540388582,lifestyle,3000,1278.8489,1273
1285,86416078719,specialty,4718,1279.2474,1274
1286,33344911835,lifestyle,7265,1279.6619,1275
1287,91633005350,lifestyle,4022,1281.953,1276
1288,20594162542,technical,6427,1282.728,1277
1289,63907965541,lifestyle,4858,1284.1381,1278
1290,81561729667,lifestyle,3959,1284.2512,1279
1291,73227776133,specialty,4462,1284.7577,1280
1292,64127544910,technical,1819,1284.9595,1281
1293,46887242827,lifestyle,6386,1285.134,1282
1294,55123279982,technical,3576,1287.2062,1283
1295,25846871943,accessory,2409,1287.3241,1284
1296,33268824520,technical,6470,1287.8223,1285
1297,68874243493,technical,4032,1288.8032,1286
1298,83953428830,specialty,3646,1289.5242,1287
1299,29633331621,entertainment,2681,1290.4214,1288
1300,65907027247,accessory,3265,1290.7861,1289
1301,13447011295,lifestyle,2782,1292.3619,1290
1302,13830448327,entertainment,2143,1293.2571,1291
1303,33337260688,entertainment,3266,1293.2946,1292
1304,37578923779,entertainment,2900,1294.2139,1293
1305,56829863713,technical,2423,1294.3069,1294
1306,64953561005,entertainment,3632,1296.5142,1295
1307,14278929774,lifestyle,4710,1297.0763,1296
1308,58459771721,accessory,2623,1298.3724,1297
1309,31337247877,lifestyle,2642,1298.7643,1298
1310,41302588137,entertainment,4872,1298.9645,1299
1311,65276790047,accessory,2166,1300.194,1300
1312,83421619944,lifestyle,2062,1301.2405,1301
1313,42368556376,lifestyle,6412,1301.4015,1302
1314,21807339153,entertainment,4346,1301.4867,1303
1315,10255988167,technical,2448,1301.842,1304
1316,49152510995,specialty,4710,1302.6813,1305
1317,89536028092,technical,2485,1304.4174,1306
1318,21263722044,accessory,1113,1304.6849,1307
1319,35769589414,lifestyle,3371,1304.8411,1308
1320,49412216510,lifestyle,2145,1305.0763,1309
1321,28159278322,lifestyle,3015,1305.2316,1310
1322,58408723909,specialty,1157,1305.6061,1311
1323,16587082018,technical,6223,1308.2839,1312
1324,92428831060,technical,4552,1310.1128,1313
1325,35620324777,lifestyle,7182,1310.9882,1314
1326,71865847877,lifestyle,2406,1312.1927,1315
1327,96442520325,technical,3415,1313.2867,1316
1328,80995075637,accessory,3596,1313.9899,1317
1329,22644977942,specialty,1300,1314.4742,1318
1330,71612636096,entertainment,6226,1314.9092,1319
1331,20717777781,lifestyle,4511,1317.1957,1320
1332,28464012306,technical,1022,1318.6967,1321
1333,69696627033,specialty,2620,1319.0634,1322
1334,47630053533,entertainment,3761,1319.5732,1323
1335,82843310256,specialty,5291,1320.3049,1324
1336,41001282470,lifestyle,4373,1320.581,1325
1337,45151159881,entertainment,4424,1320.9099,1326
1338,15115332331,lifestyle,4455,1322.4596,1327
1339,86850237223,entertainment,2359,1324.6692,1328
1340,37069107801,specialty,1152,1325.0172,1329
1341,69123307057,entertainment,3162,1325.2351,1330
1342,74175386039,lifestyle,1203,1328.4313,1331
1343,29550468444,technical,4228,1328.6957,1332
1344,80785565526,entertainment,6522,1329.0332,1333
1345,56488744658,specialty,5210,1329.1501,1334
1346,60240099150,accessory,4858,1330.8618,1335
1347,49418428210,specialty,5415,1331.3988,1336
1348,20734004951,technical,3006,1331.5961,1337
1349,81276848014,lifestyle,5263,1331.5961,1337
1350,65022194603,lifestyle,3234,1331.5961,1337
1351,62100554322,entertainment,1476,1333.9713,1338
1352,23078969912,lifestyle,6042,1334.1897,1339
1353,83412691377,accessory,6072,1334.2117,1340
1354,89048727914,specialty,6220,1334.4865,1341
1355,32749065279,entertainment,6751,1334.766,1342
1356,59128133246,specialty,6470,1335.286,1343
1357,93168879476,entertainment,1515,1337.4937,1344
1358,29317230624,specialty,3125,1337.7736,1345
1359,88878493736,specialty,4506,1338.3158,1346
1360,49640494725,specialty,4377,1339.6136,1347
1361,52827561456,lifestyle,4218,1340.7656,1348
1362,50450845980,lifestyle,3384,1341.2351,1349
1363,60876328805,specialty,6484,1341.7632,1350
1364,52129026374,accessory,3554,1342.6655,1351
1365,72758063852,technical,5013,1343.5543,1352
1366,33357097824,entertainment,1145,1344.1232,1353
1367,77037096829,specialty,5412,1346.1302,1354
1368,52310302169,lifestyle,3852,1346.2997,1355
1369,39434518372,specialty,7017,1346.5513,1356
1370,36235884040,technical,1226,1346.9844,1357
1371,75919025716,technical,3751,1348.2963,1358
1372,19618998054,specialty,1476,1348.7968,1359
1373,14492521225,specialty,6470,1348.7968,1359
1374,62074083335,technical,5016,1350.7655,1360
1375,27610959380,lifestyle,7112,1352.1794,1361
1376,56347643455,specialty,6760,1352.3973,1362
1377,10264435225,accessory,5356,1352.4113,1363
1378,21615741041,accessory,2088,1352.882,1364
1379,31472801314,entertainment,1819,1353.2577,1365
1380,97590358496,accessory,5571,1355.6084,1366
1381,78820544491,lifestyle,6007,1356.8574,1367
1382,60150317439,accessory,6125,1359.9617,1368
1383,71668072331,specialty,6985,1361.1909,1369
1384,56762458844,specialty,3236,1361.58,1370
1385,52569909432,lifestyle,5311,1362.1548,1371
1386,19197006880,accessory,3015,1363.3972,1372
1387,24683655751,lifestyle,3929,1364.8158,1373
1388,90320801414,technical,3733,1364.98,1374
1389,79928754880,lifestyle,6467,1367.014,1375
1390,40242962373,specialty,6084,1367.3081,1376
1391,82027679475,specialty,6705,1367.8972,1377
1392,36688095621,lifestyle,2002,1368.6187,1378
1393,95488505807,entertainment,3751,1368.7316,1379
1394,18716225872,entertainment,2195,1368.9607,1380
1395,56554875815,lifestyle,1423,1371.0112,1381
1396,39917000142,lifestyle,3783,1371.1954,1382
1397,40507108040,specialty,3491,1372.7766,1383
1398,24123600795,lifestyle,4374,1373.9634,1384
1399,93439438419,accessory,3145,1374.7595,1385
1400,32446633720,technical,5243,1376.6091,1386
1401,30288006732,entertainment,1224,1376.7712,1387
1402,20569508100,specialty,2655,1378.2964,1388
1403,92308095254,lifestyle,3265,1378.2964,1388
1404,59067200778,entertainment,2336,1378.5015,1389
1405,71094934182,specialty,1819,1378.6227,1390
1406,88630093420,accessory,5607,1378.8341,1391
1407,80116239104,technical,3666,1379.42,1392
1408,34973148717,specialty,1590,1380.4421,1393
1409,20642885273,lifestyle,2155,1380.8394,1394
1410,86340649164,specialty,3588,1380.9637,1395
1411,17009186054,technical,4426,1381.9391,1396
1412,10545955006,lifestyle,3775,1383.5868,1397
1413,37176176705,entertainment,2487,1383.591,1398
1414,89430765327,entertainment,3724,1383.8438,1399
1415,29936037423,entertainment,2320,1384.1738,1400
1416,15686458582,specialty,5810,1385.0164,1401
1417,76968105359,lifestyle,3211,1385.721,1402
1418,58596147982,lifestyle,3751,1385.7313,1403
1419,36125151647,entertainment,4562,1387.5083,1404
1420,33364563448,lifestyle,4352,1391.4677,1405
1421,48421784228,lifestyle,3375,1391.9751,1406
1422,11961681734,lifestyle,6571,1392.0975,1407
1423,88587718979,specialty,8111,1394.6736,1408
1424,50476338980,entertainment,3940,1396.2059,1409
1425,48248269920,entertainment,3658,1396.6864,1410
1426,61991570212,specialty,7017,1397.9819,1411
1427,99786288465,accessory,1189,1398.1274,1412
1428,79446222046,specialty,6846,1398.8019,1413
1429,27406636146,lifestyle,2129,1398.9353,1414
1430,75419006735,lifestyle,1208,1399.5703,1415
1431,66835892718,technical,3596,1400.9319,1416
1432,66464469789,technical,5213,1401.4044,1417
1433,22614311069,lifestyle,2137,1402.3574,1418
1434,32709729094,lifestyle,1819,1402.5701,1419
1435,56139017231,entertainment,4613,1403.072,1420
1436,36307655284,lifestyle,6832,1404.6156,1421
1437,50185854379,lifestyle,1401,1405.051,1422
1438,15531408565,accessory,3087,1408.3783,1423
1439,23026499747,accessory,4011,1408.647,1424
1440,97088280855,technical,3581,1409.2032,1425
1441,13823979247,entertainment,2555,1409.2445,1426
1442,53132768930,technical,5273,1410.8734,1427
1443,80982848464,lifestyle,6751,1411.7781,1428
1444,37762125537,accessory,3566,1412.0787,1429
1445,81464461997,lifestyle,4745,1412.8192,1430
1446,40210282064,specialty,2354,1412.8469,1431
1447,81950463278,entertainment,2060,1412.8732,1432
1448,16423528990,specialty,1229,1413.4763,1433
1449,29956692423,lifestyle,6958,1413.5043,1434
1450,70879262618,entertainment,8111,1415.3408,1435
1451,46007761675,technical,3591,1416.2598,1436
1452,44653528319,technical,1811,1417.2638,1437
1453,50138044308,lifestyle,4115,1419.0619,1438
1454,54900312378,lifestyle,2352,1419.6292,1439
1455,53003062892,specialty,6395,1420.8253,1440
1456,38194917037,lifestyle,3179,1421.9435,1441
1457,24976666868,entertainment,1129,1422.846,1442
1458,30779952495,lifestyle,3591,1423.5515,1443
1459,10955677986,accessory,5460,1425.302,1444
1460,91847992723,lifestyle,1155,1426.1285,1445
1461,78119440529,technical,3597,1427.7921,1446
1462,60470122582,technical,3943,1428.2156,1447
1463,63300242141,entertainment,3415,1431.8086,1448
1464,87915290368,lifestyle,4362,1435.0814,1449
1465,79306976993,entertainment,3183,1436.7522,1450
1466,11093673306,accessory,2111,1437.0625,1451
1467,95274025676,entertainment,2158,1437.3339,1452
1468,16143938351,technical,6173,1438.0581,1453
1469,27397535742,lifestyle,4706,1438.2593,1454
1470,46372571372,technical,6181,1440.4208,1455
1471,70920423684,entertainment,2805,1442.4535,1456
1472,24164521701,entertainment,2360,1449.9897,1457
1473,34059083860,entertainment,5310,1451.9618,1458
1474,74084069481,entertainment,5068,1452.381,1459
1475,47484801038,lifestyle,4356,1452.876,1460
1476,48534842833,lifestyle,3005,1452.9347,1461
1477,92007575783,specialty,2204,1453.3021,1462
1478,83891433615,entertainment,3223,1456.172,1463
1479,97089682451,technical,6386,1456.7262,1464
1480,19892730735,lifestyle,6751,1456.8433,1465
1481,10192359162,entertainment,6121,1458.0165,1466
1482,54429225092,lifestyle,3521,1459.8396,1467
1483,17186910612,lifestyle,5134,1460.3723,1468
1484,60602272553,specialty,4491,1462.6248,1469
1485,38591231051,entertainment,5220,1463.4666,1470
1486,27915232337,lifestyle,6992,1463.478,1471
1487,36300724008,lifestyle,3062,1465.4722,1472
1488,56204411255,specialty,4377,1467.2805,1473
1489,53415858879,technical,2839,1468.402,1474
1490,63419471661,lifestyle,4730,1468.5238,1475
1491,41331227038,accessory,6332,1468.8727,1476
1492,41237771126,accessory,4721,1469.0372,1477
1493,84357911995,accessory,2703,1470.5374,1478
1494,32873803804,lifestyle,2645,1471.5875,1479
1495,88712190602,specialty,1239,1472.718,1480
1496,89153112408,technical,1197,1472.892,1481
1497,17559476022,lifestyle,5310,1472.892,1481
1498,38325541616,lifestyle,861,1473.1683,1482
1499,74309678848,technical,2252,1473.1683,1482
1500,64278053738,entertainment,3546,1473.631,1483
1501,45432243315,specialty,1335,1474.3267,1484
1502,92019681129,lifestyle,2000,1475.4749,1485
1503,32530636640,specialty,5321,1478.6268,1486
1504,16174402479,technical,3824,1478.7262,1487
1505,58895707108,specialty,8071,1479.0508,1488
1506,75244502629,specialty,5431,1479.4321,1489
1507,71982729179,accessory,5210,1481.2913,1490
1508,42309113034,lifestyle,2062,1482.5853,1491
1509,77679081913,lifestyle,4660,1482.7236,1492
1510,49535617047,technical,2158,1483.6404,1493
1511,72136613350,technical,7321,1484.357,1494
1512,10553813474,lifestyle,4724,1484.6057,1495
1513,43719937438,technical,4215,1484.8098,1496
1514,76745031694,lifestyle,1484,1486.1539,1497
1515,73546158413,lifestyle,6260,1486.8918,1498
1516,90571530554,lifestyle,6761,1490.2479,1499
1517,76020856062,lifestyle,2312,1490.959,1500
1518,40938677569,accessory,6385,1491.1774,1501
1519,94206932226,lifestyle,2422,1492.4231,1502
1520,35813492759,specialty,3423,1492.7987,1503
1521,76275088055,specialty,8205,1493.9038,1504
1522,78508476745,lifestyle,2582,1496.794,1505
1523,66069111675,lifestyle,5609,1497.0728,1506
1524,21587176464,specialty,1560,1497.9232,1507
1525,95733974200,technical,4715,1498.5753,1508
1526,34822634769,technical,2577,1499.3789,1509
1527,49167531725,entertainment,2109,1499.921,1510
1528,13902377680,technical,2031,1501.2455,1511
1529,10279061213,technical,2034,1503.0413,1512
1530,32842076466,lifestyle,2725,1504.4075,1513
1531,56236492160,technical,6149,1504.5515,1514
1532,23661853559,specialty,5481,1505.3885,1515
1533,64960464534,entertainment,3341,1508.0486,1516
1534,62735494616,lifestyle,6515,1508.4874,1517
1535,51001050159,entertainment,4808,1509.1306,1518
1536,22578135006,lifestyle,4808,1509.6522,1519
1537,80121625734,entertainment,8045,1510.5406,1520
1538,74719827885,entertainment,3946,1510.7289,1521
1539,55193751157,lifestyle,4571,1511.592,1522
1540,96505481738,lifestyle,1003,1512.449,1523
1541,41827752591,lifestyle,4012,1512.7747,1524
1542,18305506006,accessory,2261,1515.6356,1525
1543,63433167613,entertainment,5087,1516.1443,1526
1544,29780390141,specialty,3777,1517.672,1527
1545,69934752604,accessory,8111,1518.8024,1528
1546,21986309398,lifestyle,2644,1520.3501,1529
1547,87630626808,lifestyle,6470,1520.7004,1530
1548,48302663667,lifestyle,6108,1521.0913,1531
1549,79248381674,lifestyle,4707,1523.4915,1532
1550,27581734019,lifestyle,3168,1526.5575,1533
1551,19127906616,entertainment,3087,1527.17,1534
1552,99514198047,technical,5606,1527.4963,1535
1553,56709391097,lifestyle,5415,1528.52,1536
1554,73204383732,accessory,1300,1532.8809,1537
1555,11563852275,lifestyle,3171,1532.8958,1538
1556,79789227737,lifestyle,3724,1534.2915,1539
1557,66626020312,specialty,2036,1535.6917,1540
1558,96730987906,lifestyle,3842,1535.9987,1541
1559,42191818419,specialty,5471,1536.0236,1542
1560,55279811979,entertainment,2119,1536.166,1543
1561,80753862231,specialty,3576,1537.741,1544
1562,18949610555,accessory,6935,1538.7537,1545
1563,93606772530,lifestyle,6207,1539.7952,1546
1564,99378147610,lifestyle,5460,1540.0646,1547
1565,48646476949,entertainment,3420,1540.7684,1548
1566,93077671049,specialty,2063,1541.409,1549
1567,95013376739,entertainment,6800,1542.6836,1550
1568,85148942307,lifestyle,7215,1543.1398,1551
1569,96491286698,lifestyle,4075,1544.0068,1552
1570,21532935983,technical,2533,1545.4698,1553
1571,88435572170,lifestyle,4815,1546.5519,1554
1572,91772719127,lifestyle,4300,1546.8384,1555
1573,30801495844,specialty,2423,1549.3716,1556
1574,91455531890,accessory,6365,1549.7938,1557
1575,52544138714,specialty,3688,1551.4923,1558
1576,13120157976,lifestyle,3087,1552.8767,1559
1577,31456306765,lifestyle,5710,1554.1494,1560
1578,85490345732,entertainment,5556,1554.6223,1561
1579,37327984417,technical,3789,1554.8864,1562
1580,18313275661,technical,1172,1555.5396,1563
1581,55325186693,lifestyle,6718,1555.6001,1564
1582,43006743995,lifestyle,2655,1558.8447,1565
1583,50463196502,lifestyle,6008,1559.1116,1566
1584,99272161508,entertainment,2481,1560.9818,1567
1585,68699143999,specialty,5661,1561.0398,1568
1586,47148752699,lifestyle,3062,1562.3528,1569
1587,41485392864,lifestyle,3506,1563.341,1570
1588,20797699905,specialty,1169,1563.341,1570
1589,47721432444,lifestyle,6568,1564.7688,1571
1590,40908151498,specialty,4829,1567.2546,1572
1591,66206584458,lifestyle,3691,1567.4069,1573
1592,67216839360,lifestyle,2159,1570.0665,1574
1593,12513701055,entertainment,6431,1570.3008,1575
1594,38807802363,entertainment,3122,1570.5228,1576
1595,34020997841,accessory,3789,1571.2185,1577
1596,43590095676,specialty,6306,1572.6523,1578
1597,65337745105,lifestyle,7291,1572.7236,1579
1598,35318110910,entertainment,886,1573.1857,1580
1599,65134002757,lifestyle,4736,1577.758,1581
1600,59417171491,lifestyle,6209,1577.7798,1582
1601,62403837535,entertainment,1570,1578.865,1583
1602,67283489810,entertainment,5321,1579.2399,1584
1603,41216931608,entertainment,870,1579.3064,1585
1604,73096931114,specialty,1226,1579.7478,1586
1605,41315101616,lifestyle,3355,1580.6022,1587
1606,16676754730,entertainment,6072,1582.4918,1588
1607,70309831462,specialty,2097,1583.1924,1589
1608,89297547843,specialty,7017,1584.0387,1590
1609,40561597210,entertainment,6072,1584.1038,1591
1610,14336275166,specialty,5671,1584.7065,1592
1611,42598866237,entertainment,6148,1584.9683,1593
1612,58688453868,entertainment,2036,1584.9751,1594
1613,49482116099,lifestyle,2370,1585.0865,1595
1614,33607911449,lifestyle,2485,1588.1849,1596
1615,82487226263,specialty,3040,1588.6193,1597
1616,18416401655,lifestyle,2652,1589.1022,1598
1617,48196513465,accessory,2500,1590.282,1599
1618,10714068705,lifestyle,2311,1591.0481,1600
1619,96554417129,specialty,6375,1591.3749,1601
1620,76149814641,lifestyle,7250,1593.1155,1602
1621,28451419105,entertainment,4416,1594.1028,1603
1622,63549078265,lifestyle,5111,1594.6732,1604
1623,24769745549,lifestyle,2890,1595.2286,1605
1624,43696313879,technical,8009,1595.4066,1606
1625,39685893174,entertainment,4285,1595.8181,1607
1626,96946925998,entertainment,3718,1599.2367,1608
1627,39112692726,lifestyle,6712,1599.2971,1609
1628,80621802588,lifestyle,3778,1600.1288,1610
1629,94380689142,specialty,6800,1601.3868,1611
1630,50131473008,entertainment,5064,1604.5477,1612
1631,98028977660,lifestyle,6714,1606.0819,1613
1632,59659309503,technical,3412,1606.4027,1614
1633,20445424481,entertainment,3747,1606.4232,1615
1634,26599529197,entertainment,3621,1606.4703,1616
1635,69233153226,technical,7155,1606.6245,1617
1636,54893491429,specialty,2533,1606.6749,1618
1637,56341925306,entertainment,2779,1607.4133,1619
1638,64941032224,lifestyle,874,1609.3765,1620
1639,69073210783,specialty,5023,1609.5505,1621
1640,89518629617,specialty,4215,1610.2666,1622
1641,28341499489,entertainment,3733,1613.2031,1623
1642,26539386750,entertainment,1819,1613.602,1624
1643,50894040234,accessory,5576,1613.9547,1625
1644,11422053652,accessory,7171,1614.0135,1626
1645,39869100896,entertainment,2890,1614.2455,1627
1646,11791943985,accessory,3635,1614.812,1628
1647,31630375469,specialty,3168,1615.1759,1629
1648,53402274399,lifestyle,7214,1616.6298,1630
1649,86130660254,lifestyle,2234,1617.2637,1631
1650,55597122840,lifestyle,3415,1617.7476,1632
1651,38918664617,accessory,2711,1618.1603,1633
1652,53560474586,lifestyle,5461,1619.1149,1634
1653,96884218881,specialty,3173,1619.4198,1635
1654,15795298692,lifestyle,1114,1619.8794,1636
1655,78403451584,technical,3378,1623.0078,1637
1656,27110349542,lifestyle,5321,1624.3177,1638
1657,25971755977,entertainment,3975,1624.4965,1639
1658,87853468402,lifestyle,4068,1624.6066,1640
1659,26080015717,lifestyle,7212,1624.9241,1641
1660,67692278478,lifestyle,2555,1624.949,1642
1661,55348614885,entertainment,6254,1625.5538,1643
1662,34744764368,entertainment,3236,1626.2045,1644
1663,62422038748,lifestyle,6126,1626.9929,1645
1664,84937597269,technical,6337,1629.8119,1646
1665,97104028372,specialty,2425,1630.0449,1647
1666,61060163427,lifestyle,6346,1631.4379,1648
1667,95331380653,specialty,5117,1632.2971,1649
1668,68233865253,lifestyle,4808,1632.3727,1650
1669,15612785317,lifestyle,2474,1632.8002,1651
1670,33032934489,lifestyle,6505,1633.0533,1652
1671,64431686132,specialty,6865,1634.4172,1653
1672,11788487195,entertainment,2382,1635.1292,1654
1673,99672926179,technical,5460,1635.282,1655
1674,71640437036,lifestyle,1230,1636.0574,1656
1675,79931898050,lifestyle,2700,1636.157,1657
1676,74321541375,technical,6939,1636.87,1658
1677,64423487782,lifestyle,3491,1637.378,1659
1678,35144409275,lifestyle,1226,1638.5603,1660
1679,85071946566,technical,2506,1640.8616,1661
1680,77595119441,accessory,5606,1641.4896,1662
1681,75047095190,entertainment,3960,1642.18,1663
1682,95080143009,technical,4160,1642.2301,1664
1683,37829861545,lifestyle,3281,1642.2412,1665
1684,79070032105,lifestyle,6968,1642.453,1666
1685,83373791025,specialty,3864,1643.4526,1667
1686,26942003693,entertainment,1680,1644.3241,1668
1687,16388802220,lifestyle,4012,1645.5216,1669
1688,29102388616,lifestyle,1445,1645.8156,1670
1689,55778594682,entertainment,3415,1648.1631,1671
1690,72397853535,lifestyle,7320,1648.2333,1672
1691,59589609053,lifestyle,3442,1650.3486,1673
1692,16980639748,technical,5410,1650.6172,1674
1693,55407818029,technical,3957,1652.6246,1675
1694,46308102995,specialty,6470,1652.672,1676
1695,69078612783,specialty,2030,1654.5314,1677
1696,24378910810,specialty,837,1654.7706,1678
1697,63549963476,lifestyle,4401,1654.9906,1679
1698,30169909013,lifestyle,3388,1655.1179,1680
1699,63789206880,specialty,4491,1655.5082,1681
1700,68289707002,accessory,3658,1655.952,1682
1701,80731100978,lifestyle,2900,1657.5186,1683
1702,10901349044,lifestyle,4600,1657.8888,1684
1703,70651441723,specialty,3614,1658.8154,1685
1704,27639240514,lifestyle,1173,1659.2703,1686
1705,34516414355,lifestyle,2757,1659.3586,1687
1706,17308640834,accessory,6484,1659.5082,1688
1707,85449177396,technical,3723,1661.0817,1689
1708,93110588804,accessory,6918,1661.747,1690
1709,74350755562,entertainment,2487,1662.1573,1691
1710,20692490685,lifestyle,2336,1663.3182,1692
1711,65150917863,specialty,6385,1663.4731,1693
1712,34095207240,lifestyle,1811,1663.5682,1694
1713,22926973508,technical,6608,1663.9681,1695
1714,60123474601,lifestyle,2702,1664.129,1696
1715,67853562563,technical,5606,1664.408,1697
1716,89933762267,lifestyle,5041,1665.2383,1698
1717,59335427001,specialty,6078,1666.4528,1699
1718,25644665418,lifestyle,8006,1666.7596,1700
1719,12380299397,lifestyle,2807,1667.5702,1701
1720,72399160347,lifestyle,5245,1667.9716,1702
1721,21232022824,lifestyle,6072,1668.3735,1703
1722,35661290048,lifestyle,2750,1668.8729,1704
1723,85626017907,accessory,5014,1669.2375,1705
1724,61242800720,technical,3715,1669.4958,1706
1725,67425187185,lifestyle,2713,1669.6399,1707
1726,98006646106,specialty,1350,1670.8182,1708
1727,68514534266,lifestyle,3073,1671.2014,1709
1728,11173270682,technical,7260,1671.423,1710
1729,20833247272,lifestyle,6438,1671.6497,1711
1730,51043338345,lifestyle,6958,1673.6659,1712
1731,79143633916,accessory,6180,1674.4781,1713
1732,99473039626,accessory,2581,1675.2535,1714
1733,88642718732,lifestyle,6569,1676.4591,1715
1734,95499028329,lifestyle,5713,1676.5487,1716
1735,97862445979,lifestyle,6640,1676.6133,1717
1736,54024111976,lifestyle,2320,1679.0833,1718
1737,73310644622,technical,2179,1680.7362,1719
1738,56806164521,accessory,1144,1681.3322,1720
1739,31330885977,technical,6912,1683.1985,1721
1740,58881822825,technical,3852,1683.6929,1722
1741,93726438981,lifestyle,1885,1683.917,1723
1742,29156207537,entertainment,6760,1686.2567,1724
1743,90625095939,technical,4882,1686.2843,1725
1744,63461436707,accessory,2519,1686.4177,1726
1745,24302923489,technical,4215,1686.9493,1727
1746,92437353435,lifestyle,2036,1687.9127,1728
1747,76519958668,lifestyle,6078,1688.5049,1729
1748,10945019164,entertainment,1130,1688.7441,1730
1749,92382466112,specialty,811,1689.6212,1731
1750,49069349536,technical,2587,1689.6781,1732
1751,92532402483,specialty,2874,1690.4497,1733
1752,51479541036,technical,5577,1691.638,1734
1753,72760991600,accessory,6041,1692.5732,1735
1754,90011689258,technical,6803,1693.4241,1736
1755,87622758183,lifestyle,4856,1694.4431,1737
1756,63442187477,entertainment,5242,1696.026,1738
1757,19811355860,specialty,3030,1696.7152,1739
1758,22840936261,entertainment,6640,1696.7206,1740
1759,74220937512,entertainment,2106,1698.6699,1741
1760,37304535258,accessory,6252,1700.0851,1742
1761,46630037650,lifestyle,6077,1700.1698,1743
1762,47879799074,technical,2261,1700.3071,1744
1763,44828910341,lifestyle,5680,1700.4437,1745
1764,48817595168,entertainment,6395,1700.6886,1746
1765,63071746690,specialty,7212,1701.2306,1747
1766,20213430114,lifestyle,2450,1701.5299,1748
1767,23956501449,lifestyle,5271,1705.8046,1749
1768,23915266871,lifestyle,5433,1706.0979,1750
1769,19575005485,specialty,7259,1706.3517,1751
1770,93712553837,accessory,3044,1707.3309,1752
1771,26062881399,lifestyle,2779,1707.9669,1753
1772,11134994590,accessory,7117,1709.5864,1754
1773,86143428477,lifestyle,4741,1712.0493,1755
1774,45648966421,lifestyle,2360,1712.5747,1756
1775,21073645356,accessory,3170,1712.8716,1757
1776,20422223827,entertainment,2096,1713.0913,1758
1777,94833823558,lifestyle,804,1713.9094,1759
1778,29693559566,specialty,5018,1714.9177,1760
1779,65735508037,lifestyle,6830,1716.8307,1761
1780,72366568659,lifestyle,3958,1717.32,1762
1781,30035541512,entertainment,5431,1718.0677,1763
1782,25176815949,lifestyle,5061,1719.4784,1764
1783,24264927934,technical,2823,1719.6937,1765
1784,36291259608,technical,3630,1719.7516,1766
1785,67244956961,lifestyle,6705,1720.7257,1767
1786,81861692234,lifestyle,1480,1721.72,1768
1787,55132869928,entertainment,5094,1722.6002,1769
1788,23335369654,technical,3965,1723.764,1770
1789,33784872304,lifestyle,2308,1724.192,1771
1790,52451319982,entertainment,4570,1724.5282,1772
1791,67988680834,technical,2067,1725.7186,1773
1792,77334889816,accessory,3572,1725.8959,1774
1793,24627889739,technical,4156,1727.1829,1775
1794,52323926070,technical,7258,1727.65,1776
1795,46050001394,lifestyle,4703,1727.697,1777
1796,59288709135,lifestyle,3206,1728.3535,1778
1797,43065012749,entertainment,5560,1728.4526,1779
1798,66678363248,specialty,2095,1728.7008,1780
1799,32413511882,specialty,2308,1729.159,1781
1800,83077046675,entertainment,6912,1729.5648,1782
1801,22288600259,lifestyle,5560,1730.7571,1783
1802,56626211479,entertainment,3396,1731.5187,1784
1803,25407570137,lifestyle,2430,1731.8682,1785
1804,86938703369,specialty,6532,1732.2222,1786
1805,15582356843,entertainment,6288,1733.0157,1787
1806,25707254891,accessory,6924,1733.0958,1788
1807,80837517456,accessory,4069,1734.8997,1789
1808,43061683632,accessory,2538,1735.7478,1790
1809,96812798687,accessory,5381,1736.222,1791
1810,26358864089,lifestyle,1207,1736.624,1792
1811,57093429717,entertainment,3635,1736.95,1793
1812,32196789327,entertainment,4311,1738.5876,1794
1813,35388105918,entertainment,3852,1739.1553,1795
1814,41108543298,lifestyle,2528,1739.8566,1796
1815,82307164889,lifestyle,2644,1740.0032,1797
1816,47218919992,accessory,4032,1741.1381,1798
